"TOA5","FRF_Village","CR1000","63162","CR1000.Std.27","CPU:Complete Station_Bridget_31Oct2014.cr1","65292","Table_24"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Max","PTemp_C_Min","AirTC_Avg","RH_Avg","BP_kPa_Avg","Rain_mm_Tot","Rain_24hr","WS_ms_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","VW_Avg","T107_C_Avg","PAR_Den_Avg","PAR_Tot_Tot","SR01Up_Tot","SR01Dn_Tot","IR01Up_Tot","IR01Dn_Tot","NetTot_Tot"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","kPa","mm","mm","meters/second","meters/second","Deg","Deg","","Deg C","umol/s/m^2","mmol/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2"
"","","Min","Max","Min","Avg","Avg","Avg","Tot","Smp","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Tot","Tot","Tot","Tot","Tot","Tot"
"2016-01-29 00:00:00",453,13.51,0.33,-11.21,-7.959,87.5,100.3,0,0,1.805,1.805,338.5,48.38,0.199,1.34,13.06,1128.647,7999,7999,44.76,-4478,-7999
"2016-01-30 00:00:00",454,13.66,-5.07,-18.42,-11.73,75.47,100.8,1.022,0,0.858,0.858,196.3,63.84,0.203,1.337,37.15,3209.357,7999,7999,-241.1,-7999,-2514
"2016-01-31 00:00:00",455,13.27,8.86,-5.547,0.333,76.6,99.7,4.526,0,0.924,0.924,224.1,60.79,0.205,1.28,134,11580.04,7999,7999,-7999,-7999,7999
"2016-02-01 00:00:00",456,13.38,4.6,-6.62,-2.339,86.8,100.2,0,0,0.307,0.307,319,77.93,0.21,1.27,81.4,7030.394,7999,7999,-7999,-7999,-7999
"2016-02-02 00:00:00",457,13.44,2.587,-5.897,-3.291,78.96,101.3,0,0,0.658,0.658,329.1,58.67,0.212,1.231,"NAN","NAN",7999,7999,-7999,-7999,7969
"2016-02-03 00:00:00",458,13.49,0.415,-3.556,-3.689,86,101.7,1.314,0,0.842,0.842,79.17,36.25,0.212,1.207,46.39,4007.755,7999,7999,-7999,-7999,320.7
"2016-02-04 00:00:00",459,13.55,-1.394,-7.483,-5.694,90.5,100.6,12.56,0,1.793,1.793,15.15,44.8,0.212,1.189,61.65,5326.398,7999,7999,-7999,-3794,70.73
"2016-02-05 00:00:00",460,13.53,-0.457,-11.04,-8.38,78.12,101.8,3.358,0,0.348,0.348,246.1,60.27,0.211,1.211,"NAN","NAN",7999,7999,-7999,-7999,6336
"2016-02-06 00:00:00",461,13.55,-0.734,-10.4,-7.22,75.35,102.2,0,0,0.565,0.565,250.6,55.51,0.212,1.188,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-02-07 00:00:00",462,13.47,1.672,-5.133,-4.331,76.81,101.5,0,0,0.906,0.906,223.4,51.24,0.213,1.131,88.6,7657.807,7999,7999,-7999,-7999,1817
"2016-02-08 00:00:00",463,13.43,2.288,-0.563,-1.174,92.5,100.2,2.774,0,0.595,0.595,194.5,36.08,0.213,1.138,26.38,2279.467,7999,7999,-3036,-4873,952
"2016-02-09 00:00:00",464,13.49,1.096,-10.47,-8.29,89.7,100.5,3.796,0,1.203,1.203,356.5,36.1,0.214,1.054,20.29,1753.198,7999,7999,193,-4223,-7999
"2016-02-10 00:00:00",465,13.8,-9.62,-13.66,-13.84,85.3,101.1,0,0,1.946,1.946,353.5,35.47,0.214,1.07,24.55,2120.892,7999,7999,101.9,-5113,-7999
"2016-02-11 00:00:00",466,13.86,-11.65,-18.59,-16.74,80.9,101.6,0,0,1.067,1.067,336.3,39.29,0.214,1.114,31.7,2738.8,7999,7999,47.78,-7999,-7999
"2016-02-12 00:00:00",467,13.74,-7.704,-15.55,-14.47,81.1,102,0,0,0.792,0.792,297.3,51.41,0.214,1.101,35.49,3066.546,7999,7999,44.03,-7999,-7999
"2016-02-13 00:00:00",468,13.86,-11.28,-17.54,-16.81,82.9,102,0,0,1.477,1.477,327.7,46.41,0.213,1.093,30.79,2659.865,7999,7999,95.8,-7343,-7999
"2016-02-14 00:00:00",469,13.82,-9.75,-24.53,-19.42,79.12,102.9,0,0,0.815,0.815,345.4,65.76,0.213,1.084,46.24,3995.471,7999,7999,117.8,-7999,-7999
"2016-02-15 00:00:00",470,13.57,-1.053,-25.09,-14.91,68.16,102,4.088,0,1.001,1.001,175.7,58.49,0.212,1.049,105,9072.775,7999,7999,-181,-7999,7999
"2016-02-16 00:00:00",471,13.58,-2.806,-8.78,-7.799,78.37,100.8,0,0,0.797,0.797,205,42.5,0.211,0.989,89.7,7754.002,7999,7999,-123.2,-7999,7999
"2016-02-17 00:00:00",472,13.51,-0.393,-7.682,-5.779,86.6,100.9,1.168,0,0.827,0.827,302.8,61.81,0.21,0.978,46.23,3994.324,7999,7999,-1222,-6992,7999
"2016-02-18 00:00:00",473,13.53,0.223,-15.52,-10.92,70.48,102.2,9.64,0,0.702,0.702,10.83,75.83,0.21,1.005,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-02-19 00:00:00",474,13.45,2.331,-15.98,-6.363,68.72,101.9,1.168,0,1.413,1.413,170.4,44.91,0.21,0.995,"NAN","NAN",7999,7999,-7999,-7999,-7999
"2016-02-20 00:00:00",475,12.16,4.945,-0.692,0.536,91.7,99.6,7.592,0,1.573,1.573,222.3,73.78,0.211,0.972,64.25,5551.209,7999,7999,-1135,-7999,7999
"2016-02-21 00:00:00",476,13.38,3.999,0.074,0.603,93.1,100.7,5.11,0,1.427,1.427,305.9,45.12,0.226,0.948,43.91,3793.96,7999,7999,-742.9,-7999,7999
"2016-02-22 00:00:00",477,13.52,0.074,-7.063,-6.289,87.5,102.1,3.504,0,1.017,1.017,41.65,39.13,0.233,0.922,54.13,4677.024,7999,7999,84.4,-4419,7670
"2016-02-23 00:00:00",478,13.51,-0.287,-8.31,-6.762,83.2,102.1,0.146,0,0.413,0.413,189.7,51.89,0.228,0.894,68.6,5927.292,7999,7999,-141.7,-7999,7999
"2016-02-24 00:00:00",479,13.4,3.999,-7.973,-2.897,81.7,101.7,0,0,0.517,0.517,195.1,45.94,0.225,0.868,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-02-25 00:00:00",480,13.44,2.076,-2.357,-1.999,87.6,101.5,0,0,1.159,1.159,31.4,38.19,0.222,0.86,57.03,4927.643,7999,7999,-7999,-5323,2872
"2016-02-26 00:00:00",481,13.53,-0.798,-6.665,-5.468,73.37,101.6,0,0,1.993,1.993,356.8,47.85,0.221,0.776,"NAN","NAN",7999,7999,-7999,-7999,841
"2016-02-27 00:00:00",482,13.38,5.42,-10.81,-5.097,69.46,101.6,0.146,0,0.721,0.721,218.8,60.82,0.22,0.766,"NAN","NAN",7999,7999,-7999,-7999,-2905
"2016-02-28 00:00:00",483,13.17,13.14,-3.794,2.546,67.21,100.3,0,0,1.179,1.179,254.3,96.3,0.221,0.785,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-02-29 00:00:00",484,13.49,0.969,-6.995,-4.395,89,100.2,4.088,0,1.469,1.469,41.26,54.54,0.228,0.816,52.42,4529.34,7999,7999,-7999,-4734,-4920
"2016-03-01 00:00:00",485,13.63,-3.213,-16.03,-11.12,76.17,100.9,7.738,0,1.527,1.527,297.7,67.84,0.227,0.842,"NAN","NAN",7999,7999,-7999,-7999,-3338
"2016-03-02 00:00:00",486,13.65,-3.816,-21.65,-14.77,72.49,101.6,0,0,0.833,0.833,337.3,52.37,0.225,0.85,"NAN","NAN",7999,7999,-7999,-7999,3487
"2016-03-03 00:00:00",487,13.51,0.479,-26.1,-15.58,67.59,101.7,0.292,0,0.504,0.504,82.5,78.6,0.222,0.789,"NAN","NAN",7999,7999,-7999,-7999,-2587
"2016-03-04 00:00:00",488,13.45,2.672,-23.89,-12.56,67.05,101.9,0.146,0,0.499,0.499,2.483,72.48,0.219,0.674,"NAN","NAN",7999,7999,-7999,-7999,3651
"2016-03-05 00:00:00",489,13.36,5.571,-19.44,-7.798,68.3,101.7,0,0,0.4,0.4,184.1,66.49,0.216,0.589,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-06 00:00:00",490,13.42,2.887,-4.722,-2.656,82.2,101.9,0,0,0.496,0.496,0.216,66.84,0.215,0.598,77.38,6685.369,7999,7999,-7999,-7999,-3345
"2016-03-07 00:00:00",491,13.18,12.56,-5.244,2.251,68.07,101,0,0,1.314,1.314,200.9,43.44,0.219,0.669,"NAN","NAN",7999,7999,-7999,-7999,-7711
"2016-03-08 00:00:00",492,13.2,12.23,-1.735,2.679,81.7,100.9,0,0,0.767,0.767,72.89,63.05,0.248,0.714,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-09 00:00:00",493,13.22,10.58,4.902,7.072,92.1,100.6,0,0,0.797,0.797,181.6,58.54,0.273,0.678,70.14,6060.145,7999,7999,-7999,-7999,7999
"2016-03-10 00:00:00",494,13.27,8.68,-0.032,0.809,97.5,101.1,0,0,0.738,0.738,28.6,57.14,0.272,0.671,63.17,5457.485,7999,7999,-668,-3907,7999
"2016-03-11 00:00:00",495,13.3,9.28,-3.47,-1.415,88.9,102,0,0,0.726,0.726,356,53.18,0.257,0.69,"NAN","NAN",7999,7999,-7999,-6231,7999
"2016-03-12 00:00:00",496,13.13,15.41,-6.182,3.024,70.46,102.3,0,0,0.794,0.794,176.7,53.92,0.265,0.621,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-13 00:00:00",497,13.03,20.37,1.586,8.78,57.59,101.8,0.146,0,0.622,0.622,135.4,88.6,0.273,0.706,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-14 00:00:00",498,13.24,10.02,3.827,5.741,59.99,101.3,0,0,1.099,1.099,166.2,46.99,0.271,0.877,91.6,7914.39,7999,7999,-7999,-7999,7999
"2016-03-15 00:00:00",499,13.17,12.65,3.334,4.924,82.7,100.6,0,0,0.4,0.4,33.88,84.6,0.277,1.477,148.3,12813.88,7999,7999,-7999,-7999,7999
"2016-03-16 00:00:00",500,13.17,12.98,2.587,6.413,81.3,100.8,0,0,0.97,0.97,98.4,61.09,0.266,2.258,120.3,10392.8,7999,7999,-7999,-7999,7999
"2016-03-17 00:00:00",501,13.33,7.049,0.734,2.237,88.1,99.5,15.18,0,2.176,2.176,73.05,57.49,0.266,2.493,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-18 00:00:00",502,13.47,1.118,-1.609,-2.743,94,100.6,20.73,0,0.5,0.5,353.5,31.83,0.254,1.493,30.32,2619.375,7999,7999,-486.1,-4560,-7999
"2016-03-19 00:00:00",503,13.5,0.608,-13.56,-5.758,86.9,102,0,0,1.079,1.079,54.13,39.23,0.247,1.052,46.62,4028.017,7999,7999,-819,-7999,-7999
"2016-03-20 00:00:00",504,13.42,3.612,-17.49,-8.37,82.3,102.5,0,0,0.616,0.616,26.53,54.81,0.241,0.769,"NAN","NAN",7999,7999,-7999,-7999,-7999
"2016-03-21 00:00:00",505,13.45,2.609,-14.3,-7.297,84.3,102.2,0,0,0.688,0.688,273.9,72.59,0.237,0.524,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-22 00:00:00",506,13.33,6.744,-14.52,-4.662,72.07,101.7,0,0,0.58,0.58,13.79,77.41,0.237,0.308,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-23 00:00:00",507,13.44,1.99,-2.314,-2.278,85,101.1,0,0,0.894,0.894,49.11,47.14,0.246,0.305,59.33,5125.746,7999,7999,-6363,-6781,7999
"2016-03-24 00:00:00",508,13.38,4.643,-13.03,-4.505,66.83,101.9,0,0,1.275,1.275,73.83,40.66,0.238,0.258,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-25 00:00:00",509,13.38,5.14,-11.09,-4.118,66.34,101.3,0,0,1.233,1.233,51.38,46.89,0.238,0.185,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-26 00:00:00",510,13.19,12.42,-14.27,-1.322,57.35,101.4,0,0,0.643,0.643,186.2,49.07,0.246,0.093,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-27 00:00:00",511,13.35,5.7,-1.119,0.568,87.4,101.8,0,0,0.343,0.343,100,80,0.263,0.075,72.35,6251.047,7999,7999,-7999,-7999,7999
"2016-03-28 00:00:00",512,13.43,2.544,0.903,-0.519,97.7,101.5,4.964,0,0.574,0.574,22.42,34.42,0.279,0.1,46.36,4005.428,7999,7999,-174.7,-1657,7999
"2016-03-29 00:00:00",513,13.27,9.55,-5.09,0.012,78.54,101.9,0.292,0,1.121,1.121,13.47,46.71,0.268,1.335,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-30 00:00:00",514,13.1,16.79,-6.005,4.507,54.55,102.1,0.292,0,0.853,0.853,189.5,56.61,0.251,2.3,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-03-31 00:00:00",515,13.3,7.882,3.655,4.421,86.1,100.8,3.212,0,0.53,0.53,201,64.91,0.258,2.842,53,4579.085,7999,7999,-7999,-7999,7999
"2016-04-01 00:00:00",516,13.4,3.978,-1.844,-0.285,97.4,100,3.942,0,0.993,0.993,22.3,45.07,0.264,2.378,58.75,5076.279,7999,7999,-7051,2424,7999
"2016-04-02 00:00:00",517,13.45,2.331,-8.94,-3.139,86.6,100.4,4.38,0,0.989,0.989,294.6,37.96,0.261,1.308,"NAN","NAN",7999,7999,-7999,-3472,-7999
"2016-04-03 00:00:00",518,13.58,-2.569,-10.84,-7.888,83.3,100.6,5.84,0,1.199,1.199,348.5,63.07,0.248,0.535,"NAN","NAN",7999,7999,-7999,-7999,7178
"2016-04-04 00:00:00",519,13.57,-2.271,-13.54,-8.5,86.3,101,0,0,0.84,0.84,99.3,60.9,0.239,0.364,31.31,2705.187,7999,7999,-7999,-7999,-7999
"2016-04-05 00:00:00",520,13.44,2.672,-14.74,-8.55,73.52,102.3,5.402,0,0.678,0.678,45.45,53.07,0.236,0.327,"NAN","NAN",7999,7999,-2172,-7999,-7999
"2016-04-06 00:00:00",521,13.27,8.35,-14.62,-3.491,65.9,102.2,4.526,0,0.829,0.829,182,67.78,0.24,0.206,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-07 00:00:00",522,13.42,3.057,-0.798,-1.397,92.5,100.5,13.87,0,1.19,1.19,48.9,72,0.257,0.183,63.33,5471.877,7999,7999,-660.8,-4168,-6716
"2016-04-08 00:00:00",523,13.37,5.246,-5.919,-2.716,85.8,100.8,3.65,0,1.306,1.306,26.78,42,0.253,0.238,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-09 00:00:00",524,13.54,-0.927,-9.28,-6.711,82.2,101.2,1.752,0,1.149,1.149,31.04,47.18,0.251,0.326,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-10 00:00:00",525,13.37,4.685,-14.17,-5.992,63.04,102,1.022,0,0.64,0.64,225.3,83.6,0.247,0.384,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-11 00:00:00",526,13.36,4.816,-3.256,-1.439,83.7,100.7,2.92,0,1.313,1.313,177.9,47.47,0.245,0.428,133.4,11526.59,7999,7999,-7999,-7999,3268
"2016-04-12 00:00:00",527,13.43,2.46,-2.036,-1.806,77.45,101,0,0,2.111,2.111,302.5,39.48,0.245,0.467,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-13 00:00:00",528,13.28,8.48,-3.17,-1.174,65.07,102.4,0.146,0,0.93,0.93,340.4,71.2,0.249,0.508,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-14 00:00:00",529,13.24,11.04,0.223,1.7,81.5,102.5,0.292,0,0.989,0.989,182.3,42.1,0.275,0.549,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-15 00:00:00",530,13.06,18.46,-0.99,7.589,61.49,102.1,0.584,0,1.362,1.362,184.6,44.65,0.286,1.027,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-16 00:00:00",531,12.96,23.96,5.788,12.37,44.58,102.2,0.146,0,1.349,1.349,179.8,44.05,0.269,4.409,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-04-17 00:00:00",532,12.89,29.42,4.794,15.31,44.54,102.5,0.292,0,0.935,0.935,193.6,55.87,0.251,6.911,"NAN","NAN",7999,7999,-7999,-4574,7999
"2016-04-18 00:00:00",533,12.88,30.6,8.86,17.09,44.43,102.7,0.146,0,0.778,0.778,154.7,88.3,0.24,8.67,"NAN","NAN",7999,7999,-7999,-3211,7999
"2016-04-19 00:00:00",534,13.2,11.93,-0.712,3.075,83,102.8,0,0,1.15,1.15,33.37,40.23,0.232,7.263,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-04-20 00:00:00",535,13.03,21.1,-2.506,4.913,75.2,102.7,0,0,0.752,0.752,9.62,63.71,0.228,7.013,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-04-21 00:00:00",536,12.96,23.99,0.969,11.79,44.11,101.9,0,0,1.04,1.04,177.9,40.66,0.222,7.558,"NAN","NAN",7999,7999,-7999,1075,7999
"2016-04-22 00:00:00",537,13.03,21.1,2.331,8.36,70.78,101.2,0.438,0,1.145,1.145,59.07,72.45,0.223,8.39,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-04-23 00:00:00",538,13.19,12.39,-3.556,1.061,75.27,102.1,0,0,1.374,1.374,34.73,41.57,0.223,7.254,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-04-24 00:00:00",539,13.17,13.68,-3.771,3.36,52.58,102.1,0,0,0.625,0.625,84.9,82.3,0.218,6.122,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-04-25 00:00:00",540,13.33,6.156,3.655,3.662,76.85,101.7,2.92,0,0.926,0.926,98.9,54.98,0.224,5.899,62.92,5436.405,7999,7531,-3347,5225,7999
"2016-04-26 00:00:00",541,13.38,4.794,1.629,1.988,93.2,101.1,24.67,0,1.415,1.415,69.89,47.74,0.279,5.177,34.21,2955.369,7999,4012,-1972,4817,7999
"2016-04-27 00:00:00",542,13.19,12.05,-4.636,2.557,68.23,101.7,0.292,0,1.525,1.525,49.89,44.77,0.259,6.32,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-04-28 00:00:00",543,13.18,12.49,-6.665,1.431,49.77,101.9,0.146,0,1.237,1.237,45.44,48.82,0.24,6.121,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-04-29 00:00:00",544,13.18,12.81,-2.205,2.871,61.26,101.9,0,0,1.087,1.087,20.11,55.97,0.229,6.497,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-04-30 00:00:00",545,13.08,17.72,-1.394,5.173,64.32,102.1,0.146,0,0.856,0.856,16.11,64.78,0.22,7.32,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-01 00:00:00",546,13.15,13.97,-0.416,4.225,75.85,102.3,0,0,1.432,1.432,43.69,43.86,0.213,7.897,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-02 00:00:00",547,13.11,15.55,-1.119,4.683,78.97,102.1,0,0,1.253,1.253,23.43,45.56,0.206,8.53,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-03 00:00:00",548,13.03,20.56,-3.816,7.094,64.08,101.9,0.146,0,0.787,0.787,51.78,63,0.198,8.75,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-04 00:00:00",549,13.1,17.21,1.202,7.842,74.2,100.8,5.986,0,0.991,0.991,274.6,87.2,0.209,8.38,"NAN","NAN",7999,7999,-7999,-1663,7999
"2016-05-05 00:00:00",550,13.32,7.245,-2.357,2.276,83.7,101.3,0.292,0,1.495,1.495,26.9,44.36,0.237,7.364,125.1,10811.04,7999,7999,-7999,5928,7999
"2016-05-06 00:00:00",551,12.96,24.57,-5.09,8.71,61.45,101.5,0.876,0,0.516,0.516,227.2,72.76,0.226,8.28,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-07 00:00:00",552,12.84,33.73,9.3,20.15,46.17,100.8,0.73,0,1.089,1.089,225.1,90,0.209,11.34,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-05-08 00:00:00",553,13.08,18.1,2.503,9.71,55.08,101.2,0,0,1.353,1.353,359.3,56.37,0.193,11.48,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-09 00:00:00",554,13.07,17.97,1.543,8.26,60.29,101.4,0,0,1.071,1.071,37.47,67.05,0.182,11.23,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-10 00:00:00",555,13.04,19.92,0.691,9.06,49.73,101.7,0,0,1.087,1.087,116.5,79.53,0.17,11.06,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-11 00:00:00",556,12.99,22.9,6.504,12.45,37.89,101.9,0,0,1.297,1.297,144.1,58.48,0.16,11.12,"NAN","NAN",7999,7999,-7999,2336,7999
"2016-05-12 00:00:00",557,13.01,21.29,8.23,13.07,58.73,101.8,0,0,0.87,0.87,169.1,62.74,0.15,11.74,"NAN","NAN",7999,7999,-7999,5392,7999
"2016-05-13 00:00:00",558,13.02,21.1,10.83,12.97,78.52,101.2,3.942,0,0.826,0.826,285.3,64.87,0.166,12.79,"NAN","NAN",7999,7999,-7999,6417,7999
"2016-05-14 00:00:00",559,13.23,10.81,3.292,6.096,63.89,101.1,0,0,1.784,1.784,298.8,38.98,0.169,10.97,"NAN","NAN",7999,7999,-7999,5657,7999
"2016-05-15 00:00:00",560,13.38,4.859,-0.267,-0.295,78.84,101.4,3.066,0,1.511,1.511,327.8,48.51,0.18,8.95,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-16 00:00:00",561,13.14,14.59,-0.82,4.796,61.55,101.4,0.876,0,1.073,1.073,286.3,61.14,0.185,9.37,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-17 00:00:00",562,13.21,11.68,-1.629,4.835,84.3,101.8,2.336,0,1.111,1.111,328.1,60.91,0.197,10.16,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-18 00:00:00",563,13.06,18.53,-4.117,6.113,61.14,102.6,0.438,0,0.859,0.859,20.98,55.13,0.184,10,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-19 00:00:00",564,12.98,23.24,-2.763,9.5,51.82,102.4,0.292,0,0.777,0.777,91.1,73.7,0.165,10.95,"NAN","NAN",7999,7999,-7999,7521,7999
"2016-05-20 00:00:00",565,12.94,25.92,3.334,13.08,45.87,102,0.146,0,0.783,0.783,85.4,89.3,0.147,12.21,"NAN","NAN",7999,7999,-7999,-554,7999
"2016-05-21 00:00:00",566,12.94,25.67,5.268,15.09,49.41,102.1,0,0,0.794,0.794,74.1,75.03,0.132,12.46,"NAN","NAN",7999,7999,-7999,-7999,7999
"2016-05-22 00:00:00",567,12.89,28.99,3.635,15.5,56.52,102.1,0.146,0,0.825,0.825,354.3,69.25,0.118,13.24,"NAN","NAN",7999,7999,-7999,-3054,7999
"2016-05-23 00:00:00",568,12.87,30.57,6.005,17.97,55.37,101.8,0.292,0,0.829,0.829,61.15,78.43,0.104,14.49,"NAN","NAN",7999,7999,-7999,-1065,7999
"2016-05-24 00:00:00",569,12.84,33.32,12.95,21.92,49.27,101.2,0.146,0,0.906,0.906,211.7,92.1,0.093,16.04,"NAN","NAN",7999,7999,-7999,-3838,7999
"2016-05-25 00:00:00",570,12.97,24.54,8.59,14.51,90.8,101.3,15.48,0,0.587,0.587,64.42,80.9,0.121,15.69,"NAN","NAN",7999,7999,-7999,4813,7999
"2016-05-26 00:00:00",571,13.01,21.31,8.57,11.51,86.9,101.7,7.884,0,0.802,0.802,12.96,53.43,0.161,15.61,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-05-27 00:00:00",572,12.95,25.31,9.37,14.86,89.6,101.1,20.44,0,0.396,0.396,281.4,82,0.248,15.17,"NAN","NAN",7999,7999,-7999,1367,7999
"2016-05-28 00:00:00",573,12.97,25.67,11.84,15.23,88.1,101.2,0,0,0.495,0.495,24.24,70.63,0.229,15.67,"NAN","NAN",7999,7999,-7999,897,7999
"2016-05-29 00:00:00",574,12.97,23.5,13.73,18.04,92.7,101,3.65,0,0.45,0.45,99.5,85.8,0.229,16.24,"NAN","NAN",7999,7999,-4409,-287.1,7999
"2016-05-30 00:00:00",575,13.01,21.67,10.93,16.35,91,101.1,6.716,0,0.649,0.649,281,70.44,0.256,16.53,"NAN","NAN",7999,7999,-7999,1352,7999
"2016-05-31 00:00:00",576,12.92,26.9,9.82,16.59,68.18,101.5,0.73,0,1.29,1.29,322.9,65.12,0.234,16.75,"NAN","NAN",7999,7999,-7999,-499,7999
"2016-06-01 00:00:00",577,12.96,25.01,7.487,13.61,69.46,101.7,0,0,1.071,1.071,77.53,66.48,0.204,15.88,"NAN","NAN",7999,7999,-7999,1972,7999
"2016-06-02 00:00:00",578,12.93,26.78,12.02,16.9,74.45,101.1,0.73,0,0.935,0.935,82.9,92.5,0.19,16.72,"NAN","NAN",7999,7999,-7999,90.6,7999
"2016-06-03 00:00:00",579,13,22.17,10.18,13.44,76.3,101.5,0,0,1.085,1.085,295.4,48.66,0.177,16.1,"NAN","NAN",7999,7999,-7999,7600,7999
"2016-06-04 00:00:00",580,12.93,26.31,7.794,14.53,74.94,101.7,0.438,0,0.6,0.6,69.71,79.21,0.163,16.36,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-06-05 00:00:00",581,13.04,19.63,13.16,13.87,91.5,101.1,7.738,0,1.06,1.06,113.6,62.37,0.198,15.69,"NAN","NAN",7999,7999,-7999,3921,7999
"2016-06-06 00:00:00",582,13.04,20.53,9.24,11.22,90.2,100.3,5.11,0,0.987,0.987,296.7,44.44,0.249,15.08,"NAN","NAN",7999,7999,-7999,7233,7999
"2016-06-07 00:00:00",583,13.12,15.63,7.487,9.42,94.8,100.4,9.78,0,0.899,0.899,312.1,52.55,0.257,14.16,"NAN","NAN",7999,7999,-5130,6952,7999
"2016-06-08 00:00:00",584,13.1,16.69,2.93,8.05,82.8,101.2,1.022,0,1.269,1.269,341.4,53.06,0.255,13.52,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-06-09 00:00:00",585,13.03,20.4,-0.777,8.63,68.91,101.6,0.292,0,0.764,0.764,16.31,67.72,0.223,13.5,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-06-10 00:00:00",586,12.93,26.59,7.729,15.42,56.64,101.5,0.292,0,0.98,0.98,64.96,69.57,0.194,15.18,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-06-11 00:00:00",587,12.88,30.64,11.89,18.02,74.91,101.2,10.95,0,0.972,0.972,108.5,78.79,0.197,16.51,"NAN","NAN",7999,7999,-7999,5964,7999
"2016-06-12 00:00:00",588,12.9,28.27,7.618,18.66,73.32,101.4,0.584,0,1.126,1.126,322.2,60.71,0.225,17.94,"NAN","NAN",7999,7999,-7999,6290,7999
"2016-06-13 00:00:00",589,13,22.39,3.357,11.75,64.91,102.3,0,0,0.904,0.904,58.64,54.95,0.189,16.45,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-06-14 00:00:00",590,13,22.61,10.34,12.97,81,101.7,0.146,0,0.601,0.601,27.13,85.3,0.177,16.2,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-06-15 00:00:00",591,12.94,26.07,11.06,15.78,76.3,101.5,0.438,0,0.708,0.708,48.71,78.08,0.171,16.71,"NAN","NAN",7999,7999,-7999,7999,7999
"2016-06-16 00:00:00",592,12.98,23.21,11.93,15.16,84.8,100.9,11.68,0,1.166,1.166,98.7,60.56,0.214,16.5,"NAN","NAN",7999,7999,-7999,5245,7999
"2016-06-17 00:00:00",593,12.91,27.78,10.67,15.74,76.49,101.5,0.584,0,0.956,0.956,30.41,53.95,0.215,17.42,"NAN","NAN",7999,7999,-7999,7999,7999
