Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 06/10/2015
TIME       : 07:57:53
FILENAME   : Ceradiver.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Cera-Diver=16
  Status                  =Started =0
  Serial number           =..00-J4845  216.
  Instrument number       =                    
                          =0
  Location                =pcmarshbarom
  Sample period           =M12
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-J4845  216.
  Instrument number       =                    
  Location                =pcmarshbarom
  Sample period           =00 00:12:00 0
  Sample method           =T   
  Start date / time       =48:15:08 18/08/15
  End date / time         =48:51:06 06/10/15
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cm],Temperature[°C]
2015/09/25 14:39:48,1046.567,23.333
2015/09/25 14:51:48,1046.800,23.273
2015/09/25 15:03:48,1046.742,23.237
2015/09/25 15:15:48,1046.625,23.177
2015/09/25 15:27:48,1046.975,23.113
2015/09/25 15:39:48,1046.800,23.037
2015/09/25 15:51:48,1046.975,22.960
2015/09/25 16:03:48,1046.917,22.890
2015/09/25 16:15:48,1046.625,22.833
2015/09/25 16:27:48,1046.800,22.773
2015/09/25 16:39:48,1046.742,22.717
2015/09/25 16:51:48,1046.917,22.613
2015/09/25 17:03:48,1046.917,22.473
2015/09/25 17:15:48,1046.567,22.327
2015/09/25 17:27:48,1046.800,22.217
2015/09/25 17:39:48,1046.975,22.120
2015/09/25 17:51:48,1046.800,22.003
2015/09/25 18:03:48,1046.800,21.850
2015/09/25 18:15:48,1046.800,21.750
2015/09/25 18:27:48,1046.800,21.697
2015/09/25 18:39:48,1046.800,21.670
2015/09/25 18:51:48,1047.208,21.653
2015/09/25 19:03:48,1046.975,21.653
2015/09/25 19:15:48,1047.150,21.640
2015/09/25 19:27:48,1047.500,21.570
2015/09/25 19:39:48,1047.325,21.503
2015/09/25 19:51:48,1047.500,21.460
2015/09/25 20:03:48,1047.500,21.410
2015/09/25 20:15:48,1047.383,21.343
2015/09/25 20:27:48,1047.558,21.267
2015/09/25 20:39:48,1047.558,21.170
2015/09/25 20:51:48,1047.383,21.063
2015/09/25 21:03:48,1047.383,20.973
2015/09/25 21:15:48,1047.500,20.890
2015/09/25 21:27:48,1047.383,20.813
2015/09/25 21:39:48,1047.500,20.750
2015/09/25 21:51:48,1047.908,20.683
2015/09/25 22:03:48,1047.558,20.620
2015/09/25 22:15:48,1047.908,20.570
2015/09/25 22:27:48,1047.908,20.523
2015/09/25 22:39:48,1047.733,20.500
2015/09/25 22:51:48,1047.500,20.487
2015/09/25 23:03:48,1047.500,20.523
2015/09/25 23:15:48,1047.325,20.600
2015/09/25 23:27:48,1047.500,20.670
2015/09/25 23:39:48,1047.383,20.690
2015/09/25 23:51:48,1047.383,20.677
2015/09/26 00:03:48,1047.558,20.640
2015/09/26 00:15:48,1047.558,20.613
2015/09/26 00:27:48,1047.558,20.563
2015/09/26 00:39:48,1047.733,20.530
2015/09/26 00:51:48,1047.558,20.510
2015/09/26 01:03:48,1047.383,20.440
2015/09/26 01:15:48,1047.558,20.383
2015/09/26 01:27:48,1047.558,20.333
2015/09/26 01:39:48,1047.558,20.237
2015/09/26 01:51:48,1047.500,20.153
2015/09/26 02:03:48,1047.383,20.113
2015/09/26 02:15:48,1047.383,20.107
2015/09/26 02:27:48,1047.383,20.023
2015/09/26 02:39:48,1047.558,19.903
2015/09/26 02:51:48,1047.383,19.817
2015/09/26 03:03:48,1047.500,19.783
2015/09/26 03:15:48,1047.733,19.770
2015/09/26 03:27:48,1047.208,19.717
2015/09/26 03:39:48,1047.208,19.703
2015/09/26 03:51:48,1046.975,19.730
2015/09/26 04:03:48,1047.500,19.823
2015/09/26 04:15:48,1047.208,19.950
2015/09/26 04:27:48,1047.208,20.077
2015/09/26 04:39:48,1047.558,20.170
2015/09/26 04:51:48,1047.383,20.210
2015/09/26 05:03:48,1047.558,20.237
2015/09/26 05:15:48,1047.383,20.260
2015/09/26 05:27:48,1047.558,20.267
2015/09/26 05:39:48,1047.908,20.223
2015/09/26 05:51:48,1048.258,20.153
2015/09/26 06:03:48,1048.142,20.087
2015/09/26 06:15:48,1048.317,20.050
2015/09/26 06:27:48,1048.317,20.057
2015/09/26 06:39:48,1048.317,20.107
2015/09/26 06:51:48,1048.317,20.133
2015/09/26 07:03:48,1048.317,20.160
2015/09/26 07:15:48,1048.725,20.210
2015/09/26 07:27:48,1048.842,20.320
2015/09/26 07:39:48,1048.667,20.427
2015/09/26 07:51:48,1048.842,20.530
2015/09/26 08:03:48,1048.667,20.593
2015/09/26 08:15:48,1048.667,20.647
2015/09/26 08:27:48,1049.017,20.940
2015/09/26 08:39:48,1049.367,21.433
2015/09/26 08:51:48,1049.367,21.793
2015/09/26 09:03:48,1049.192,22.077
2015/09/26 09:15:48,1049.017,22.243
2015/09/26 09:27:48,1049.192,22.403
2015/09/26 09:39:48,1049.717,22.543
2015/09/26 09:51:48,1049.367,22.583
2015/09/26 10:03:48,1049.367,22.653
2015/09/26 10:15:48,1049.017,22.927
2015/09/26 10:27:48,1049.367,23.363
2015/09/26 10:39:48,1049.600,23.460
2015/09/26 10:51:48,1049.367,23.453
2015/09/26 11:03:48,1049.542,23.453
2015/09/26 11:15:48,1049.367,23.467
2015/09/26 11:27:48,1049.542,23.510
2015/09/26 11:39:48,1049.367,23.633
2015/09/26 11:51:48,1049.367,23.850
2015/09/26 12:03:48,1049.717,23.940
2015/09/26 12:15:48,1049.717,23.910
2015/09/26 12:27:48,1049.542,23.940
2015/09/26 12:39:48,1049.367,23.857
2015/09/26 12:51:48,1049.192,23.877
2015/09/26 13:03:48,1049.192,23.807
2015/09/26 13:15:48,1049.367,23.660
2015/09/26 13:27:48,1049.367,23.550
2015/09/26 13:39:48,1049.192,23.493
2015/09/26 13:51:48,1049.367,23.460
2015/09/26 14:03:48,1049.308,23.370
2015/09/26 14:15:48,1049.367,23.230
2015/09/26 14:27:48,1049.192,23.113
2015/09/26 14:39:48,1049.367,23.010
2015/09/26 14:51:48,1049.600,22.960
2015/09/26 15:03:48,1049.367,22.917
2015/09/26 15:15:48,1049.542,22.850
2015/09/26 15:27:48,1049.367,22.760
2015/09/26 15:39:48,1049.367,22.667
2015/09/26 15:51:48,1049.367,22.600
2015/09/26 16:03:48,1049.425,22.537
2015/09/26 16:15:48,1049.775,22.343
2015/09/26 16:27:48,1049.775,21.897
2015/09/26 16:39:48,1050.300,21.313
2015/09/26 16:51:48,1049.600,20.940
2015/09/26 17:03:48,1049.600,20.780
2015/09/26 17:15:48,1050.125,20.767
2015/09/26 17:27:48,1049.775,20.837
2015/09/26 17:39:48,1049.950,20.917
2015/09/26 17:51:48,1050.183,20.967
2015/09/26 18:03:48,1049.775,21.000
2015/09/26 18:15:48,1049.950,21.010
2015/09/26 18:27:48,1050.300,21.043
2015/09/26 18:39:48,1050.183,21.063
2015/09/26 18:51:48,1050.300,21.083
2015/09/26 19:03:48,1050.358,21.093
2015/09/26 19:15:48,1050.533,21.023
2015/09/26 19:27:48,1050.300,20.857
2015/09/26 19:39:48,1050.708,20.627
2015/09/26 19:51:48,1050.475,20.390
2015/09/26 20:03:48,1050.358,20.253
2015/09/26 20:15:48,1050.533,20.237
2015/09/26 20:27:48,1050.533,20.210
2015/09/26 20:39:48,1050.767,20.147
2015/09/26 20:51:48,1050.533,20.100
2015/09/26 21:03:48,1050.533,20.077
2015/09/26 21:15:48,1050.708,20.100
2015/09/26 21:27:48,1050.708,20.230
2015/09/26 21:39:48,1050.533,20.383
2015/09/26 21:51:48,1050.533,20.467
2015/09/26 22:03:48,1050.475,20.523
2015/09/26 22:15:48,1050.533,20.563
2015/09/26 22:27:48,1049.950,20.627
2015/09/26 22:39:48,1050.125,20.710
2015/09/26 22:51:48,1049.950,20.793
2015/09/26 23:03:48,1049.950,20.843
2015/09/26 23:15:48,1049.950,20.877
2015/09/26 23:27:48,1049.950,20.910
2015/09/26 23:39:48,1049.950,20.933
2015/09/26 23:51:48,1049.775,20.960
2015/09/27 00:03:48,1049.600,20.980
2015/09/27 00:15:48,1049.950,21.000
2015/09/27 00:27:48,1049.950,21.030
2015/09/27 00:39:48,1049.775,21.083
2015/09/27 00:51:48,1049.600,21.120
2015/09/27 01:03:48,1049.250,21.153
2015/09/27 01:15:48,1049.425,21.170
2015/09/27 01:27:48,1049.600,21.183
2015/09/27 01:39:48,1049.367,21.160
2015/09/27 01:51:48,1049.425,21.153
2015/09/27 02:03:48,1049.192,21.177
2015/09/27 02:15:48,1049.367,21.217
2015/09/27 02:27:48,1049.250,21.250
2015/09/27 02:39:48,1049.367,21.287
2015/09/27 02:51:48,1049.367,21.313
2015/09/27 03:03:48,1049.425,21.337
2015/09/27 03:15:48,1049.017,21.377
2015/09/27 03:27:48,1049.192,21.397
2015/09/27 03:39:48,1049.192,21.420
2015/09/27 03:51:48,1049.250,21.453
2015/09/27 04:03:48,1049.017,21.487
2015/09/27 04:15:48,1049.017,21.517
2015/09/27 04:27:48,1049.017,21.543
2015/09/27 04:39:48,1049.017,21.550
2015/09/27 04:51:48,1049.192,21.537
2015/09/27 05:03:48,1049.367,21.517
2015/09/27 05:15:48,1049.367,21.517
2015/09/27 05:27:48,1049.367,21.530
2015/09/27 05:39:48,1049.425,21.523
2015/09/27 05:51:48,1049.600,21.510
2015/09/27 06:03:48,1049.775,21.517
2015/09/27 06:15:48,1049.367,21.530
2015/09/27 06:27:48,1049.775,21.557
2015/09/27 06:39:48,1050.300,21.593
2015/09/27 06:51:48,1049.775,21.670
2015/09/27 07:03:48,1050.125,21.753
2015/09/27 07:15:48,1050.183,21.850
2015/09/27 07:27:48,1050.300,21.927
2015/09/27 07:39:48,1050.125,22.023
2015/09/27 07:51:48,1050.475,22.087
2015/09/27 08:03:48,1050.300,22.113
2015/09/27 08:15:48,1050.300,22.190
2015/09/27 08:27:48,1050.300,22.377
2015/09/27 08:39:48,1050.358,22.633
2015/09/27 08:51:48,1050.300,22.807
2015/09/27 09:03:48,1050.300,23.010
2015/09/27 09:15:48,1050.125,23.177
2015/09/27 09:27:48,1050.300,23.587
2015/09/27 09:39:48,1050.125,23.737
2015/09/27 09:51:48,1050.300,23.837
2015/09/27 10:03:48,1050.300,24.000
2015/09/27 10:15:48,1050.300,24.350
2015/09/27 10:27:48,1050.067,24.813
2015/09/27 10:39:48,1050.242,25.210
2015/09/27 10:51:48,1050.242,25.577
2015/09/27 11:03:48,1049.892,25.903
2015/09/27 11:15:48,1049.892,26.057
2015/09/27 11:27:48,1049.892,26.260
2015/09/27 11:39:48,1049.892,26.453
2015/09/27 11:51:48,1049.892,26.627
2015/09/27 12:03:48,1049.542,26.743
2015/09/27 12:15:48,1049.483,26.920
2015/09/27 12:27:48,1049.483,27.167
2015/09/27 12:39:48,1049.483,27.383
2015/09/27 12:51:48,1049.308,27.537
2015/09/27 13:03:48,1048.958,27.627
2015/09/27 13:15:48,1048.958,27.800
2015/09/27 13:27:48,1048.783,27.793
2015/09/27 13:39:48,1048.958,27.800
2015/09/27 13:51:48,1048.550,27.897
2015/09/27 14:03:48,1048.608,28.017
2015/09/27 14:15:48,1048.550,28.170
2015/09/27 14:27:48,1048.142,28.177
2015/09/27 14:39:48,1048.550,28.160
2015/09/27 14:51:48,1048.375,28.147
2015/09/27 15:03:48,1048.375,28.167
2015/09/27 15:15:48,1048.142,28.133
2015/09/27 15:27:48,1048.200,28.050
2015/09/27 15:39:48,1048.025,27.753
2015/09/27 15:51:48,1047.850,27.030
2015/09/27 16:03:48,1048.025,26.287
2015/09/27 16:15:48,1047.850,25.767
2015/09/27 16:27:48,1047.733,25.427
2015/09/27 16:39:48,1047.675,25.107
2015/09/27 16:51:48,1047.850,24.813
2015/09/27 17:03:48,1047.850,24.550
2015/09/27 17:15:48,1047.850,24.327
2015/09/27 17:27:48,1048.025,24.083
2015/09/27 17:39:48,1047.908,23.820
2015/09/27 17:51:48,1047.850,23.583
2015/09/27 18:03:48,1047.850,23.377
2015/09/27 18:15:48,1048.083,23.197
2015/09/27 18:27:48,1048.258,23.043
2015/09/27 18:39:48,1048.083,22.917
2015/09/27 18:51:48,1048.083,22.820
2015/09/27 19:03:48,1048.258,22.717
2015/09/27 19:15:48,1048.433,22.647
2015/09/27 19:27:48,1048.492,22.660
2015/09/27 19:39:48,1048.608,22.627
2015/09/27 19:51:48,1048.608,22.543
2015/09/27 20:03:48,1048.433,22.447
2015/09/27 20:15:48,1048.433,22.410
2015/09/27 20:27:48,1048.083,22.410
2015/09/27 20:39:48,1048.083,22.370
2015/09/27 20:51:48,1047.850,22.327
2015/09/27 21:03:48,1048.083,22.343
2015/09/27 21:15:48,1047.908,22.383
2015/09/27 21:27:48,1047.908,22.410
2015/09/27 21:39:48,1047.908,22.427
2015/09/27 21:51:48,1048.025,22.433
2015/09/27 22:03:48,1048.083,22.403
2015/09/27 22:15:48,1047.675,22.327
2015/09/27 22:27:48,1047.675,22.273
2015/09/27 22:39:48,1047.733,22.243
2015/09/27 22:51:48,1047.733,22.217
2015/09/27 23:03:48,1047.908,22.177
2015/09/27 23:15:48,1047.733,22.127
2015/09/27 23:27:48,1047.500,22.100
2015/09/27 23:39:48,1047.558,22.070
2015/09/27 23:51:48,1047.675,22.037
2015/09/28 00:03:48,1047.558,22.030
2015/09/28 00:15:48,1047.675,22.037
2015/09/28 00:27:48,1047.500,22.050
2015/09/28 00:39:48,1047.383,22.043
2015/09/28 00:51:48,1047.208,22.043
2015/09/28 01:03:48,1047.325,22.037
2015/09/28 01:15:48,1047.208,22.030
2015/09/28 01:27:48,1046.800,22.017
2015/09/28 01:39:48,1046.742,22.010
2015/09/28 01:51:48,1046.625,22.000
2015/09/28 02:03:48,1046.567,21.967
2015/09/28 02:15:48,1046.800,21.927
2015/09/28 02:27:48,1046.392,21.890
2015/09/28 02:39:48,1046.217,21.857
2015/09/28 02:51:48,1046.217,21.837
2015/09/28 03:03:48,1045.867,21.827
2015/09/28 03:15:48,1046.042,21.813
2015/09/28 03:27:48,1045.867,21.793
2015/09/28 03:39:48,1046.042,21.767
2015/09/28 03:51:48,1045.692,21.750
2015/09/28 04:03:48,1045.692,21.743
2015/09/28 04:15:48,1045.692,21.743
2015/09/28 04:27:48,1045.692,21.737
2015/09/28 04:39:48,1045.692,21.723
2015/09/28 04:51:48,1045.692,21.710
2015/09/28 05:03:48,1046.042,21.703
2015/09/28 05:15:48,1045.692,21.697
2015/09/28 05:27:48,1045.692,21.670
2015/09/28 05:39:48,1045.692,21.640
2015/09/28 05:51:48,1045.983,21.607
2015/09/28 06:03:48,1045.867,21.583
2015/09/28 06:15:48,1046.042,21.583
2015/09/28 06:27:48,1046.392,21.607
2015/09/28 06:39:48,1046.217,21.683
2015/09/28 06:51:48,1046.392,21.827
2015/09/28 07:03:48,1046.625,21.987
2015/09/28 07:15:48,1046.392,22.160
2015/09/28 07:27:48,1046.392,22.357
2015/09/28 07:39:48,1046.392,22.570
2015/09/28 07:51:48,1046.217,22.857
2015/09/28 08:03:48,1046.217,23.260
2015/09/28 08:15:48,1046.392,23.717
2015/09/28 08:27:48,1046.567,24.203
2015/09/28 08:39:48,1046.333,24.653
2015/09/28 08:51:48,1046.333,24.917
2015/09/28 09:03:48,1046.567,25.087
2015/09/28 09:15:48,1046.333,25.350
2015/09/28 09:27:48,1046.333,25.767
2015/09/28 09:39:48,1046.508,26.177
2015/09/28 09:51:48,1046.333,26.503
2015/09/28 10:03:48,1046.333,26.750
2015/09/28 10:15:48,1046.333,26.827
2015/09/28 10:27:48,1045.925,27.023
2015/09/28 10:39:48,1046.158,27.177
2015/09/28 10:51:48,1045.983,27.427
2015/09/28 11:03:48,1046.333,27.583
2015/09/28 11:15:48,1046.158,27.827
2015/09/28 11:27:48,1046.158,27.987
2015/09/28 11:39:48,1046.333,28.153
2015/09/28 11:51:48,1045.925,28.343
2015/09/28 12:03:48,1045.925,28.383
2015/09/28 12:15:48,1045.750,28.377
2015/09/28 12:27:48,1045.575,28.447
2015/09/28 12:39:48,1045.575,28.453
2015/09/28 12:51:48,1045.342,28.320
2015/09/28 13:03:48,1045.050,28.267
2015/09/28 13:15:48,1044.817,28.197
2015/09/28 13:27:48,1044.467,27.980
2015/09/28 13:39:48,1044.467,27.697
2015/09/28 13:51:48,1044.642,27.383
2015/09/28 14:03:48,1044.292,27.160
2015/09/28 14:15:48,1044.292,27.030
2015/09/28 14:27:48,1044.292,27.003
2015/09/28 14:39:48,1044.292,26.863
2015/09/28 14:51:48,1044.117,26.703
2015/09/28 15:03:48,1044.292,26.613
2015/09/28 15:15:48,1044.117,26.517
2015/09/28 15:27:48,1043.767,26.403
2015/09/28 15:39:48,1043.942,26.320
2015/09/28 15:51:48,1043.358,26.250
2015/09/28 16:03:48,1043.242,26.280
2015/09/28 16:15:48,1043.358,26.390
2015/09/28 16:27:48,1043.358,26.683
2015/09/28 16:39:48,1043.358,26.730
2015/09/28 16:51:48,1043.183,26.420
2015/09/28 17:03:48,1043.183,26.077
2015/09/28 17:15:48,1043.767,25.703
2015/09/28 17:27:48,1043.358,25.390
2015/09/28 17:39:48,1043.417,25.100
2015/09/28 17:51:48,1043.242,24.807
2015/09/28 18:03:48,1043.417,24.537
2015/09/28 18:15:48,1043.417,24.300
2015/09/28 18:27:48,1043.533,24.083
2015/09/28 18:39:48,1043.242,23.903
2015/09/28 18:51:48,1043.242,23.750
2015/09/28 19:03:48,1043.242,23.640
2015/09/28 19:15:48,1043.417,23.543
2015/09/28 19:27:48,1043.592,23.480
2015/09/28 19:39:48,1043.417,23.420
2015/09/28 19:51:48,1043.417,23.350
2015/09/28 20:03:48,1043.417,23.280
2015/09/28 20:15:48,1043.417,23.203
2015/09/28 20:27:48,1043.417,23.160
2015/09/28 20:39:48,1043.242,23.133
2015/09/28 20:51:48,1043.417,23.093
2015/09/28 21:03:48,1043.242,23.063
2015/09/28 21:15:48,1043.417,23.043
2015/09/28 21:27:48,1043.242,23.030
2015/09/28 21:39:48,1043.242,23.023
2015/09/28 21:51:48,1043.067,23.010
2015/09/28 22:03:48,1043.417,22.987
2015/09/28 22:15:48,1043.242,22.960
2015/09/28 22:27:48,1043.067,22.933
2015/09/28 22:39:48,1043.008,22.903
2015/09/28 22:51:48,1042.892,22.870
2015/09/28 23:03:48,1042.892,22.857
2015/09/28 23:15:48,1043.008,22.850
2015/09/28 23:27:48,1042.833,22.837
2015/09/28 23:39:48,1042.658,22.837
2015/09/28 23:51:48,1042.892,22.827
2015/09/29 00:03:48,1042.717,22.800
2015/09/29 00:15:48,1042.717,22.780
2015/09/29 00:27:48,1042.308,22.753
2015/09/29 00:39:48,1042.308,22.730
2015/09/29 00:51:48,1042.133,22.710
2015/09/29 01:03:48,1042.075,22.697
2015/09/29 01:15:48,1042.133,22.703
2015/09/29 01:27:48,1042.075,22.717
2015/09/29 01:39:48,1042.133,22.730
2015/09/29 01:51:48,1042.133,22.730
2015/09/29 02:03:48,1041.725,22.750
2015/09/29 02:15:48,1041.783,22.753
2015/09/29 02:27:48,1041.550,22.753
2015/09/29 02:39:48,1041.375,22.760
2015/09/29 02:51:48,1041.200,22.773
2015/09/29 03:03:48,1041.375,22.780
2015/09/29 03:15:48,1041.200,22.773
2015/09/29 03:27:48,1041.200,22.773
2015/09/29 03:39:48,1041.550,22.780
2015/09/29 03:51:48,1041.375,22.780
2015/09/29 04:03:48,1040.967,22.767
2015/09/29 04:15:48,1040.967,22.760
2015/09/29 04:27:48,1041.025,22.780
2015/09/29 04:39:48,1041.025,22.833
2015/09/29 04:51:48,1041.200,22.833
2015/09/29 05:03:48,1041.375,22.820
2015/09/29 05:15:48,1041.200,22.833
2015/09/29 05:27:48,1041.375,22.857
2015/09/29 05:39:48,1041.550,22.877
2015/09/29 05:51:48,1040.850,22.897
2015/09/29 06:03:48,1040.617,22.897
2015/09/29 06:15:48,1040.792,22.903
2015/09/29 06:27:48,1040.792,22.917
2015/09/29 06:39:48,1041.025,22.953
2015/09/29 06:51:48,1040.967,23.043
2015/09/29 07:03:48,1041.375,23.170
2015/09/29 07:15:48,1040.967,23.327
2015/09/29 07:27:48,1040.967,23.493
2015/09/29 07:39:48,1040.792,23.743
2015/09/29 07:51:48,1040.617,24.077
2015/09/29 08:03:48,1040.792,24.433
2015/09/29 08:15:48,1040.792,24.857
2015/09/29 08:27:48,1040.792,25.120
2015/09/29 08:39:48,1041.083,25.217
2015/09/29 08:51:48,1041.142,25.460
2015/09/29 09:03:48,1040.792,26.057
2015/09/29 09:15:48,1040.908,26.583
2015/09/29 09:27:48,1040.792,27.057
2015/09/29 09:39:48,1040.792,27.057
2015/09/29 09:51:48,1041.083,27.113
2015/09/29 10:03:48,1041.083,27.160
2015/09/29 10:15:48,1040.908,27.300
2015/09/29 10:27:48,1040.558,27.600
2015/09/29 10:39:48,1040.733,27.960
2015/09/29 10:51:48,1040.383,28.243
2015/09/29 11:03:48,1040.325,28.670
2015/09/29 11:15:48,1039.975,28.967
2015/09/29 11:27:48,1039.975,28.807
2015/09/29 11:39:48,1039.800,28.730
2015/09/29 11:51:48,1039.450,28.980
2015/09/29 12:03:48,1039.567,29.467
2015/09/29 12:15:48,1039.217,29.877
2015/09/29 12:27:48,1039.042,30.280
2015/09/29 12:39:48,1038.808,30.620
2015/09/29 12:51:48,1038.808,30.957
2015/09/29 13:03:48,1038.225,30.847
2015/09/29 13:15:48,1038.225,30.760
2015/09/29 13:27:48,1038.108,30.780
2015/09/29 13:39:48,1037.875,31.167
2015/09/29 13:51:48,1037.525,31.473
2015/09/29 14:03:48,1037.292,31.357
2015/09/29 14:15:48,1036.942,31.660
2015/09/29 14:27:48,1036.942,31.617
2015/09/29 14:39:48,1037.000,31.203
2015/09/29 14:51:48,1036.767,30.430
2015/09/29 15:03:48,1036.825,29.583
2015/09/29 15:15:48,1036.825,28.850
2015/09/29 15:27:48,1036.067,28.300
2015/09/29 15:39:48,1036.475,27.857
2015/09/29 15:51:48,1036.067,27.510
2015/09/29 16:03:48,1035.717,27.260
2015/09/29 16:15:48,1035.717,27.037
2015/09/29 16:27:48,1035.542,26.820
2015/09/29 16:39:48,1035.367,26.587
2015/09/29 16:51:48,1035.367,26.363
2015/09/29 17:03:48,1035.542,26.177
2015/09/29 17:15:48,1035.192,25.987
2015/09/29 17:27:48,1035.017,25.780
2015/09/29 17:39:48,1035.017,25.620
2015/09/29 17:51:48,1034.783,25.473
2015/09/29 18:03:48,1035.017,25.327
2015/09/29 18:15:48,1035.017,25.183
2015/09/29 18:27:48,1035.017,25.057
2015/09/29 18:39:48,1035.017,24.927
2015/09/29 18:51:48,1034.608,24.820
2015/09/29 19:03:48,1034.842,24.717
2015/09/29 19:15:48,1035.017,24.613
2015/09/29 19:27:48,1034.667,24.517
2015/09/29 19:39:48,1034.608,24.417
2015/09/29 19:51:48,1034.433,24.320
2015/09/29 20:03:48,1034.492,24.243
2015/09/29 20:15:48,1034.608,24.177
2015/09/29 20:27:48,1034.492,24.127
2015/09/29 20:39:48,1034.492,24.077
2015/09/29 20:51:48,1034.083,24.030
2015/09/29 21:03:48,1034.317,23.980
2015/09/29 21:15:48,1034.317,23.940
2015/09/29 21:27:48,1034.317,23.947
2015/09/29 21:39:48,1034.083,23.967
2015/09/29 21:51:48,1033.908,23.967
2015/09/29 22:03:48,1033.908,23.940
2015/09/29 22:15:48,1033.733,23.920
2015/09/29 22:27:48,1033.967,23.917
2015/09/29 22:39:48,1034.083,23.927
2015/09/29 22:51:48,1033.908,23.940
2015/09/29 23:03:48,1033.733,23.953
2015/09/29 23:15:48,1033.558,23.947
2015/09/29 23:27:48,1033.150,23.933
2015/09/29 23:39:48,1033.150,23.933
2015/09/29 23:51:48,1033.383,23.920
2015/09/30 00:03:48,1032.975,23.927
2015/09/30 00:15:48,1032.975,23.960
2015/09/30 00:27:48,1032.800,23.980
2015/09/30 00:39:48,1032.625,24.000
2015/09/30 00:51:48,1032.625,24.030
2015/09/30 01:03:48,1032.217,24.063
2015/09/30 01:15:48,1032.450,24.087
2015/09/30 01:27:48,1032.275,24.113
2015/09/30 01:39:48,1032.042,24.133
2015/09/30 01:51:48,1032.217,24.147
2015/09/30 02:03:48,1032.217,24.160
2015/09/30 02:15:48,1032.217,24.153
2015/09/30 02:27:48,1032.042,24.153
2015/09/30 02:39:48,1032.042,24.167
2015/09/30 02:51:48,1031.517,24.170
2015/09/30 03:03:48,1031.633,24.177
2015/09/30 03:15:48,1031.692,24.183
2015/09/30 03:27:48,1031.517,24.183
2015/09/30 03:39:48,1031.517,24.183
2015/09/30 03:51:48,1031.692,24.183
2015/09/30 04:03:48,1031.458,24.160
2015/09/30 04:15:48,1031.517,24.140
2015/09/30 04:27:48,1031.108,24.127
2015/09/30 04:39:48,1031.517,24.113
2015/09/30 04:51:48,1031.458,24.107
2015/09/30 05:03:48,1031.517,24.087
2015/09/30 05:15:48,1031.517,24.063
2015/09/30 05:27:48,1031.692,24.030
2015/09/30 05:39:48,1031.692,24.017
2015/09/30 05:51:48,1031.517,24.010
2015/09/30 06:03:48,1032.042,24.000
2015/09/30 06:15:48,1031.692,24.000
2015/09/30 06:27:48,1031.867,23.987
2015/09/30 06:39:48,1032.217,23.980
2015/09/30 06:51:48,1032.450,23.980
2015/09/30 07:03:48,1032.217,24.003
2015/09/30 07:15:48,1032.450,24.043
2015/09/30 07:27:48,1032.625,24.077
2015/09/30 07:39:48,1032.217,24.127
2015/09/30 07:51:48,1032.100,24.197
2015/09/30 08:03:48,1032.450,24.280
2015/09/30 08:15:48,1032.625,24.357
2015/09/30 08:27:48,1032.975,24.427
2015/09/30 08:39:48,1032.975,24.523
2015/09/30 08:51:48,1032.975,24.660
2015/09/30 09:03:48,1033.150,24.813
2015/09/30 09:15:48,1033.150,24.883
2015/09/30 09:27:48,1033.150,24.813
2015/09/30 09:39:48,1032.975,24.767
2015/09/30 09:51:48,1032.742,24.760
2015/09/30 10:03:48,1033.150,24.743
2015/09/30 10:15:48,1032.800,24.833
2015/09/30 10:27:48,1032.742,25.147
2015/09/30 10:39:48,1032.975,26.057
2015/09/30 10:51:48,1033.092,26.517
2015/09/30 11:03:48,1032.800,26.537
2015/09/30 11:15:48,1033.092,26.473
2015/09/30 11:27:48,1032.800,26.493
2015/09/30 11:39:48,1033.150,26.633
2015/09/30 11:51:48,1032.975,26.827
2015/09/30 12:03:48,1032.975,26.933
2015/09/30 12:15:48,1032.975,26.897
2015/09/30 12:27:48,1033.325,26.940
2015/09/30 12:39:48,1033.267,27.217
2015/09/30 12:51:48,1033.267,27.287
2015/09/30 13:03:48,1033.267,27.197
2015/09/30 13:15:48,1033.267,27.100
2015/09/30 13:27:48,1032.742,27.107
2015/09/30 13:39:48,1032.742,27.127
2015/09/30 13:51:48,1032.917,27.183
2015/09/30 14:03:48,1032.742,27.140
2015/09/30 14:15:48,1032.567,26.953
2015/09/30 14:27:48,1032.742,26.737
2015/09/30 14:39:48,1032.742,26.503
2015/09/30 14:51:48,1032.392,26.313
2015/09/30 15:03:48,1032.392,26.113
2015/09/30 15:15:48,1032.217,25.917
2015/09/30 15:27:48,1032.392,25.750
2015/09/30 15:39:48,1032.742,25.593
2015/09/30 15:51:48,1032.800,25.453
